,Population,Pop_Density,Nearest_Hospital,Nearest_BigCity,day_before_cases_normalized,day_before_deaths_normalized
0,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
1,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
2,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
3,5150233,5444.22093023256,1.17313744780389,0.0,1.941659726851193e-07,0.0
4,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
5,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
6,5150233,5444.22093023256,1.17313744780389,0.0,1.941659726851193e-07,0.0
7,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
8,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
9,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
10,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
11,5150233,5444.22093023256,1.17313744780389,0.0,1.941659726851193e-07,0.0
12,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
13,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
14,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
15,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
16,5150233,5444.22093023256,1.17313744780389,0.0,1.941659726851193e-07,0.0
17,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
18,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
19,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
20,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
21,5150233,5444.22093023256,1.17313744780389,0.0,1.941659726851193e-07,0.0
22,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
23,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
24,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
25,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
26,5150233,5444.22093023256,1.17313744780389,0.0,1.941659726851193e-07,0.0
27,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
28,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
29,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
30,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
31,5150233,5444.22093023256,1.17313744780389,0.0,3.883319453702386e-07,0.0
32,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
33,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
34,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
35,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
36,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,5.187120173125323e-07,0.0
37,5150233,5444.22093023256,1.17313744780389,0.0,3.883319453702386e-07,0.0
38,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
39,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
40,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
41,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
42,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,5.187120173125323e-07,0.0
43,5150233,5444.22093023256,1.17313744780389,0.0,3.883319453702386e-07,0.0
44,803907,13860.465517241399,0.676874266475545,0.0,1.2439249813722235e-06,0.0
45,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
46,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
47,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
48,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
49,881549,18756.3617021277,0.0,0.0,2.268733785643226e-06,0.0
50,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,1.0374240346250645e-06,0.0
51,5150233,5444.22093023256,1.17313744780389,0.0,3.883319453702386e-07,0.0
52,803907,13860.465517241399,0.676874266475545,0.0,1.2439249813722235e-06,0.0
53,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
54,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
55,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
56,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
57,881549,18756.3617021277,0.0,0.0,2.268733785643226e-06,0.0
58,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,1.0374240346250645e-06,0.0
59,5150233,5444.22093023256,1.17313744780389,0.0,3.883319453702386e-07,0.0
60,803907,13860.465517241399,0.676874266475545,0.0,1.2439249813722235e-06,0.0
61,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
62,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
63,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
64,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
65,881549,18756.3617021277,0.0,0.0,2.268733785643226e-06,0.0
66,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,1.0374240346250645e-06,0.0
67,5150233,5444.22093023256,1.17313744780389,0.0,3.883319453702386e-07,0.0
68,803907,13860.465517241399,0.676874266475545,0.0,1.2439249813722235e-06,0.0
69,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
70,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
71,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
72,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
73,881549,18756.3617021277,0.0,0.0,2.268733785643226e-06,0.0
74,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,1.0374240346250645e-06,0.0
75,5150233,5444.22093023256,1.17313744780389,0.0,3.883319453702386e-07,0.0
76,803907,13860.465517241399,0.676874266475545,0.0,1.2439249813722235e-06,0.0
77,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
78,546695,456.62941431960195,1.45129531736424,1.45129531736424,1.8291734879594654e-06,0.0
79,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
80,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
81,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
82,881549,18756.3617021277,0.0,0.0,2.268733785643226e-06,0.0
83,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,1.0374240346250645e-06,0.0
84,5150233,5444.22093023256,1.17313744780389,0.0,3.883319453702386e-07,0.0
85,803907,13860.465517241399,0.676874266475545,0.0,1.2439249813722235e-06,0.0
86,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
87,546695,456.62941431960195,1.45129531736424,1.45129531736424,1.8291734879594654e-06,0.0
88,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
89,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
90,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
91,881549,18756.3617021277,0.0,0.0,2.268733785643226e-06,0.0
92,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,1.0374240346250645e-06,0.0
93,5150233,5444.22093023256,1.17313744780389,0.0,3.883319453702386e-07,0.0
94,803907,13860.465517241399,0.676874266475545,0.0,1.2439249813722235e-06,0.0
95,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
96,546695,456.62941431960195,1.45129531736424,1.45129531736424,1.8291734879594654e-06,0.0
97,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
98,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
99,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
100,881549,18756.3617021277,0.0,0.0,2.268733785643226e-06,0.0
101,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,1.0374240346250645e-06,0.0
102,5150233,5444.22093023256,1.17313744780389,0.0,3.883319453702386e-07,0.0
103,803907,13860.465517241399,0.676874266475545,0.0,1.2439249813722235e-06,0.0
104,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
105,546695,456.62941431960195,1.45129531736424,1.45129531736424,1.8291734879594654e-06,0.0
106,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
107,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
108,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
109,881549,18756.3617021277,0.0,0.0,2.268733785643226e-06,0.0
110,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,1.0374240346250645e-06,0.0
111,5150233,5444.22093023256,1.17313744780389,0.0,3.883319453702386e-07,0.0
112,803907,13860.465517241399,0.676874266475545,0.0,1.2439249813722235e-06,0.0
113,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
114,546695,456.62941431960195,1.45129531736424,1.45129531736424,1.8291734879594654e-06,0.0
115,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
116,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
117,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
118,3338330,794.084205518554,0.0,1.22528227142804,2.995509730913361e-07,0.0
119,881549,18756.3617021277,0.0,0.0,2.268733785643226e-06,0.0
120,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,1.0374240346250645e-06,0.0
121,5150233,5444.22093023256,1.17313744780389,0.0,3.883319453702386e-07,0.0
122,803907,13860.465517241399,0.676874266475545,0.0,1.2439249813722235e-06,0.0
123,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
124,546695,456.62941431960195,1.45129531736424,1.45129531736424,1.8291734879594654e-06,0.0
125,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
126,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
127,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
128,3338330,794.084205518554,0.0,1.22528227142804,2.995509730913361e-07,0.0
129,881549,18756.3617021277,0.0,0.0,2.268733785643226e-06,0.0
130,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,1.0374240346250645e-06,0.0
131,5150233,5444.22093023256,1.17313744780389,0.0,3.883319453702386e-07,0.0
132,803907,13860.465517241399,0.676874266475545,0.0,1.2439249813722235e-06,0.0
133,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
134,546695,456.62941431960195,1.45129531736424,1.45129531736424,1.8291734879594654e-06,0.0
135,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
136,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
137,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
138,3338330,794.084205518554,0.0,1.22528227142804,2.995509730913361e-07,0.0
139,881549,18756.3617021277,0.0,0.0,2.268733785643226e-06,0.0
140,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,1.0374240346250645e-06,0.0
141,5150233,5444.22093023256,1.17313744780389,0.0,3.883319453702386e-07,0.0
142,803907,13860.465517241399,0.676874266475545,0.0,1.2439249813722235e-06,0.0
143,2003554,1606.6992782678399,1.68325161927398,15.8705634866345,4.991130760638345e-07,0.0
144,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
145,546695,456.62941431960195,1.45129531736424,1.45129531736424,1.8291734879594654e-06,0.0
146,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
147,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
148,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
149,3338330,794.084205518554,0.0,1.22528227142804,2.995509730913361e-07,0.0
150,881549,18756.3617021277,0.0,0.0,2.268733785643226e-06,0.0
151,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,1.0374240346250645e-06,0.0
152,5150233,5444.22093023256,1.17313744780389,0.0,3.883319453702386e-07,0.0
153,803907,13860.465517241399,0.676874266475545,0.0,1.2439249813722235e-06,0.0
154,2003554,1606.6992782678399,1.68325161927398,15.8705634866345,9.98226152127669e-07,0.0
155,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
156,546695,456.62941431960195,1.45129531736424,1.45129531736424,1.8291734879594654e-06,0.0
157,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
158,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
159,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
160,3338330,794.084205518554,0.0,1.22528227142804,2.995509730913361e-07,0.0
161,881549,18756.3617021277,0.0,0.0,2.268733785643226e-06,0.0
162,1927852,1493.3013168086802,0.35576286930777795,0.9063116188029559,1.0374240346250645e-06,0.0
163,5150233,5444.22093023256,1.17313744780389,0.0,3.883319453702386e-07,0.0
164,803907,13860.465517241399,0.676874266475545,0.0,1.2439249813722235e-06,0.0
165,2003554,1606.6992782678399,1.68325161927398,15.8705634866345,9.98226152127669e-07,0.0
166,822083,393.341148325359,1.8662153908988601,10.3192622161909,1.2164221860809676e-06,0.0
167,546695,456.62941431960195,1.45129531736424,1.45129531736424,1.8291734879594654e-06,0.0
168,4485414,486.276452732003,3.97628370379003,5.28459521481004,2.2294486083112952e-07,0.0
169,10039107,2472.68645320197,0.0,0.763662208380237,9.961045339988905e-08,0.0
170,3175692,3349.88607594937,0.763662208380237,0.0,3.1489199834240855e-07,0.0
